Lonergan,N,l'onRgxn,00000000001000000000000000001,650
Lonero,N,lxn'Ero,00000000001000000000000000001,650
Lones,N,l'onz,00000000001000000000000000001,650
Lonestar,N,l'onst`ar,00000000001000000000000000001,650
Loney,N,l'oni,00000000001000000000000000001,650
Lonfellow,N,l'onf`Elo,00000000001000000000000000001,650
long-range,N,l'aGr'enJ,10000000000000000000000000000,650
long-term,N,l'aGt`Rm,10000000000000000000000000000,650
Longacre,N,l'cGekR,00000000001000000000000000001,650
Longanecker,N,l'aGxn`EkR,00000000001000000000000000001,650
Longbottom,N,l'aGb`atxm,00000000001000000000000000001,650
longbow,N,l'aGb`o,00000000001000000000000000001,650
Longbranch,N,l'aGbr`@nC,00000000001000000000000000001,650
Longdale,N,l'aGd`el,00000000001000000000000000001,650
Longden,N,l'aGdxn,00000000001000000000000000001,650
Longe,N,l'aG,00000000001000000000000000001,650
Longenecker,N,l'aGxn`EkR,00000000001000000000000000001,650
Longerbeam,N,l'aGgRb`im,00000000001000000000000000001,650
Longfellow,N,l'aGf`Elo,00000000001000000000000000001,650
Longford,N,l'aGfRd,00000000001000000000000000001,650
longhair,N,l'oGh`Er,10000000000000000000000000000,650
Longhenry,N,l'aGh`Enri,00000000001000000000000000001,650
longhorn,N,l'aGh`orn,00000000001000000000000000001,650
Longhurst,N,l'aGh`Rst,00000000001000000000000000001,650
Longino,N,l'anJino,00000000001000000000000000001,650
longitudinal,N,l`anJIt'udxnxl,10000000001000000000000000000,650
longitudinally,N,l`anJIt'udxnxli,01000000000000000000000000000,650
Longlake,N,l'aGl`ek,00000000001000000000000000001,650
Longlane,N,l'aGl`en,00000000001000000000000000001,650
longlegs,N,l'oGl`Egz,00000000001000000000000000000,650
Longley,N,l'aGli,00000000001000000000000000001,650
Longmeadow,N,l`aGm'Edo,00000000001000000000000000001,650
Longmire,N,l'aGmAr,00000000001000000000000000001,650
Longmont,N,l'aGmant,00000000001000000000000000001,650
Longmuir,N,l'aGmy`Ur,00000000001000000000000000001,650
Longnecker,N,l'aGn`EkR,00000000001000000000000000001,650
Longo,N,l'aGgo,00000000001000000000000000001,650
Longoria,N,laGg'crix,00000000001000000000000000001,650
Longridge,N,l'aGr`IJ,00000000001000000000000000001,650
longshore,N,l'aGS`or,10000000000000000000000000000,650
longshot,N,l'aGS`at,00000000001000000000000000000,650
longspur,N,l'aGspR,00000000001000000000000000001,650
Longstreet,N,l'aGstr`it,00000000001000000000000000001,650
Longstreth,N,l'aGstrET,00000000001000000000000000001,650
Longsworth,N,l'aGswRT,00000000001000000000000000001,650
Longtellow,N,laGt'Elo,00000000001000000000000000001,650
Longthong,N,l'aGT`aG,00000000001000000000000000001,650
Longtin,N,l'aGtIn,00000000001000000000000000001,650
Longvale,N,l'aGv`el,00000000001000000000000000001,650
Longview,N,l'aGvy`u,00000000001000000000000000001,650
Longway,N,l'aGw`e,00000000001000000000000000001,650
Longwell,N,l'aGwEl,00000000001000000000000000001,650
Longwood,N,l'aGw`Ud,00000000001000000000000000001,650
Longworth,N,l'aGw`RT,00000000001000000000000000001,650
Loni,N,l'ani,00000000001000000000000000001,650
Lonna,N,l'anx,00000000001000000000000000001,650
Lonny,N,l'ani,00000000001000000000000000001,650
Lonon,N,l'onxn,00000000001000000000000000001,650
Lonsdale,N,l'anzdel,00000000001000000000000000001,650
Lonus,N,l'onxs,00000000001000000000000000001,650
Lonzo,N,l'anzo,00000000001000000000000000001,650
loo,N,l'u,00000000001000000100000000000,650
Looby,N,l'ubi,00000000001000000000000000001,650
Lookabaugh,N,l'Ukxb`a,00000000001000000000000000001,650
looked,N,l'Ukt,00000001000000000100000000000,650
looker,N,l'UkR,00000000001000000000000000000,650
lookers,N,l'UkRz,00000000001000000000000000000,650
lookin',N,l'Uk|n,00000000010000000100000000000,650
looking,N,l'Uk|G,00000000011000000100000000000,650
looks,N,l'Uks,00000000001000000100000000000,650
Looman,N,l'omxn,00000000001000000000000000001,650
loomed,N,l'umd,00000001000000000100000000000,650
looming,N,l'um|G,10000000010000000100000000000,650
looms,N,l'umz,00000000001000000100000000000,650
Looney,N,l'uni,00000000001000000000000000001,650
looniest,N,l'uniIst,10000000000000000000000000000,650
loop,N,l'up,00000000001000000100000000000,650
looper,N,l'upR,00000000001000000000000000000,650
Loos,N,l'us,00000000001000000000000000001,650
loose,N,l'us,11000000000000000100000000000,650
loosely,N,l'usli,01000000000000000000000000000,650
Loosli,N,l'usli,00000000001000000000000000001,650
Lopeman,N,l'opmxn,00000000001000000000000000001,650
Loper,N,l'opR,00000000001000000000000000001,650
Loperena,N,l'opR`enx,00000000001000000000000000001,650
Lopiccolo,N,l'apIk`alo,00000000001000000000000000001,650
Lopinto,N,lxp'Into,00000000001000000000000000001,650
Lopp,N,l'ap,00000000001000000000000000001,650
Lopresti,N,lxpr'Esti,00000000001000000000000000001,650
Lopresto,N,lxpr'Esto,00000000001000000000000000001,650
loquacious,N,lokw'eSxs,10000000000000000000000000000,650
loquaciously,N,lokw'eSxsli,01000000000000000000000000000,650
loquaciousness,N,lokw'eSxsnxs,00000000001000000000000000000,650
Lor,N,l'or,00000000001000000000000000001,650
Lorah,N,l'orx,00000000001000000000000000001,650
Lorain,N,lxr'en,00000000001000000000000000001,650
Loraine,N,lxr'en,00000000001000000000000000001,650
Loralee,N,l`orxl'i,00000000001000000000000000001,650
Loralyn,N,l'orxlIn,00000000001000000000000000001,650
Loran,N,l'orxn,00000000001000000000000000001,650
loran,N,l'or@n,00000000001000000000000000000,650
Loran,N,l'orxn,00000000001000000000000000001,650
loran,N,l'or@n,00000000001000000000000000000,650
Lorance,N,l'orxns,00000000001000000000000000001,650
Loranger,N,l'orxGgR,00000000001000000000000000001,650
Lorca,N,l'orkx,00000000001000000000000000001,650
Lorch,N,l'orC,00000000001000000000000000001,650
lordly,N,l'ordli,11000000001000000000000000001,650
lords,N,l'ordz,00000000001000000100000000000,650
lore,N,l'or,00000000001000000000000000001,650
Lorean,N,lor'in,00000000001000000000000000001,650
Loredo,N,lxr'edo,00000000001000000000000000001,650
Loree,N,l'ori,00000000001000000000000000001,650
Loreen,N,lor'in,00000000001000000000000000001,650
Lorelei,N,l'orxl`A,00000000001000000000000000001,650
Loreman,N,l'ormxn,00000000001000000000000000001,650
Loren,N,l'orxn,00000000001000000000000000001,650
Lorena,N,lxr'inx,00000000001000000000000000001,650
Lorenc,N,l'orxGk,00000000001000000000000000001,650
Lorence,N,l'orxns,00000000001000000000000000001,650
Lorensen,N,l'orxnsxn,00000000001000000000000000001,650
Lorenson,N,l'orxnsxn,00000000001000000000000000001,650
Lorentz,N,l'orxnts,00000000001000000000000000001,650
Lorentzen,N,l'orxnzxn,00000000001000000000000000001,650
Lorenzana,N,l'orxnz`@nx,00000000001000000000000000001,650
Lorenzen,N,lor'Enzxn,00000000001000000000000000001,650
Lorenzi,N,lor'Enzi,00000000001000000000000000001,650
Lorenzini,N,l'orxnz`ini,00000000001000000000000000001,650
Loreta,N,lxr'Etx,00000000001000000000000000001,650
Loreto,N,lor'eto,00000000001000000000000000001,650
Lorette,N,lxr'Et,00000000001000000000000000001,650
Loretto,N,lor'Eto,00000000001000000000000000001,650
Lori,N,l'ori,00000000001000000000000000001,650
Loria,N,l'orix,00000000001000000000000000001,650
Loriann,N,l`ori'@n,00000000001000000000000000001,650
Lorick,N,l'orIk,00000000001000000000000000001,650
Lorie,N,l'ori,00000000001000000000000000001,650
Lorilee,N,l`orxl'i,00000000001000000000000000001,650
Lorillard,N,l'orxlard,00000000001000000000000000001,650
Lorimar,N,l'orxm`ar,00000000001000000000000000001,650
Lorimer,N,l'orxmR,00000000001000000000000000001,650
Lorin,N,l'orIn,00000000001000000000000000001,650
Lorina,N,lor'inx,00000000001000000000000000001,650
Lorinda,N,lxr'Indx,00000000001000000000000000001,650
Lorine,N,lor'in,00000000001000000000000000001,650
Loring,N,l'or|G,00000000001000000000000000001,650
Lorita,N,lor'itx,00000000001000000000000000001,650
Lorne,N,l'orn,00000000001000000000000000001,650
Lorona,N,lxr'onx,00000000001000000000000000001,650
Lorraway,N,l'orxw`e,00000000001000000000000000001,650
Lorretta,N,lxr'Etx,00000000001000000000000000001,650
Lorri,N,l'ori,00000000001000000000000000001,650
Lorriane,N,l`ori'@n,00000000001000000000000000001,650
Lorrie,N,l'ori,00000000001000000000000000001,650
Lorrine,N,lor'in,00000000001000000000000000001,650
lorry,N,l'ori,00000000001000000000000000001,650
Lorta,N,l'ortx,00000000001000000000000000001,650
Lorusso,N,lxr'uso,00000000001000000000000000001,650
lory,N,l'ori,00000000001000000000000000001,650
Losada,N,lxs'adx,00000000001000000000000000001,650
Loscalzo,N,losk'alzo,00000000001000000000000000001,650
Loschiavo,N,l`oSi'avo,00000000001000000000000000001,650
Losee,N,l'osi,00000000001000000000000000001,650
Loseke,N,los'eki,00000000001000000000000000001,650
loses,N,l'uz|z,00000000000000000100000000000,650
Losey,N,l'osi,00000000001000000000000000001,650
Losh,N,l'aS,00000000001000000000000000001,650
Loshbaugh,N,l'aSba,00000000001000000000000000001,650
losing,N,l'uz|G,10000000011000000100000000000,650
Loso,N,l'oso,00000000001000000000000000001,650
Losoya,N,lxs'Oyx,00000000001000000000000000001,650
Losse,N,l'osi,00000000001000000000000000001,650
Losser,N,l'asR,00000000001000000000000000001,650
losses,N,l'as|z,00000000001000000000000000000,650
Lossett,N,l'asIt,00000000001000000000000000001,650
Lossing,N,l'as|G,00000000001000000000000000001,650
Lothrop,N,l'aTrxp,00000000001000000000000000001,650
Lotti,N,l'ati,00000000001000000000000000001,650
Lotts,N,l'ats,00000000001000000000000000001,650
Lotz,N,l'ats,00000000001000000000000000001,650
Louann,N,lu'@n,00000000001000000000000000001,650
Louanne,N,lu'@n,00000000001000000000000000001,650
Louato,N,l'uato,00000000001000000000000000001,650
loud,N,l'Wd,11000000000000000000000000000,650
louden,N,l'Wdxn,00000000000000000100000000000,650
louder,N,l'WdR,11000000000000000000000000000,650
Louderback,N,l'WdRb`@k,00000000001000000000000000001,650
Loudermilk,N,l'WdRm`Ilk,00000000001000000000000000001,650
Loudin,N,l'WdIn,00000000001000000000000000001,650
loudly,N,l'Wdli,01000000000000000000000000000,650
Loudon,N,l'Wdxn,00000000001000000000000000001,650
Loudy,N,l'Wdi,00000000001000000000000000001,650
Louella,N,lu'Elx,00000000001000000000000000001,650
Louetta,N,lu'Etx,00000000001000000000000000001,650
Louge,N,l'uZ,00000000001000000000000000001,650
Lougee,N,l'WJi,00000000001000000000000000001,650
lough,N,l'ak,00000000001000000000000000000,650
Loughary,N,l'afxri,00000000001000000000000000001,650
Lougheed,N,l'afhid,00000000001000000000000000001,650
Loughman,N,l'afmxn,00000000001000000000000000001,650
Loughmiller,N,l'afm`IlR,00000000001000000000000000001,650
Loughran,N,l'afrxn,00000000001000000000000000001,650
Loughrey,N,l'afri,00000000001000000000000000001,650
Loughry,N,l'afri,00000000001000000000000000001,650
Louie,N,l'uwi,00000000001000000000000000001,650
Louisana,N,l'uis`@nx,00000000001000000000000000001,650
Louiseburg,N,l'uIsbRg,00000000001000000000000000001,650
Louisianan,N,lu`izi'@nxn,00000000001000000000000000000,650
Louissaint,N,l'uIs`ent,00000000001000000000000000001,650
Louk,N,l'Wk,00000000001000000000000000001,650
Loukelton,N,l'ukxltxn,00000000001000000000000000001,650
Loula,N,l'ulx,00000000001000000000000000001,650
Loumena,N,lum'inx,00000000001000000000000000001,650
Loung,N,l'WG,00000000001000000000000000001,650
lounger,N,l'WnJR,00000000001000000000000000000,650
loungewear,N,l'WnJw`Er,00000000001000000000000000000,650
Lounsberry,N,l'Wnzb`Eri,00000000001000000000000000001,650
Lounsbury,N,l'Wnzb`Eri,00000000001000000000000000001,650
Louque,N,l'Wk,00000000001000000000000000001,650
Loura,N,l'Urx,00000000001000000000000000001,650
Lourenco,N,l'orEnko,00000000001000000000000000001,650
Lourens,N,l'orEnz,00000000001000000000000000001,650
Lourie,N,l'ori,00000000001000000000000000001,650
Louro,N,l'oro,00000000001000000000000000001,650
lousily,N,l'WzIli,01000000000000000000000000000,650
Lousteau,N,lust'o,00000000001000000000000000001,650
lout,N,l'Wt,00000000001000000100000000000,650
Loutensock,N,l'Wtxns`ak,00000000001000000000000000001,650
Louth,N,l'WT,00000000001000000000000000001,650
Louthan,N,l'WTxn,00000000001000000000000000001,650
Louvenia,N,luv'inix,00000000001000000000000000001,650
Louviere,N,l'uvi`Er,00000000001000000000000000001,650
Louviers,N,luv'Irz,00000000001000000000000000001,650
Loux,N,l'u,00000000001000000000000000001,650
lovability,N,l`^vxb'Il|ti,00000000001000000000000000000,650
lovably,N,l'^vxbli,01000000000000000000000000000,650
Lovaglio,N,lxv'@glio,00000000001000000000000000001,650
Lovallo,N,lxv'alo,00000000001000000000000000001,650
Lovan,N,l'ov@n,00000000001000000000000000001,650
Lovato,N,lxv'ato,00000000001000000000000000001,650
Lovatt,N,l'^vxt,00000000001000000000000000001,650
Loveall,N,l'^vxl,00000000001000000000000000001,650
lovebird,N,l'^vb`Rd,00000000001000000000000000000,650
loved,N,l'^vd,10000001000000000100000000000,650
Loveday,N,l'^vd`e,00000000001000000000000000001,650
Lovelady,N,l'^vl`edi,00000000001000000000000000001,650
Loveland,N,l'^vlxnd,00000000001000000000000000001,650
loveless,N,l'^vlxs,10000000001000000000000000001,650
lovelier,N,l'^vliR,11000000000000000000000000000,650
lovelies,N,l'^vliz,00000000001000000000000000000,650
loveliest,N,l'^vliIst,11000000000000000000000000000,650
loveliness,N,l'^vlinxs,00000000001000000000000000000,650
Lovella,N,lxv'Elx,00000000001000000000000000001,650
lovelock,N,l'^vl`ak,00000000001000000000000000001,650
lovelorn,N,l'^vl`orn,10000000000000000000000000000,650
Loven,N,l'^vxn,00000000001000000000000000001,650
Lovendahl,N,l'^vxnd`al,00000000001000000000000000001,650
lover,N,l'^vR,00000000001000000000000000001,650
Loveridge,N,l'^vr`IJ,00000000001000000000000000001,650
Lovering,N,l'^vR|G,00000000001000000000000000001,650
Lovern,N,l'^vRn,00000000001000000000000000001,650
lovers,N,l'^vRz,00000000001000000000000000001,650
loves,N,l'^vz,00000000001000000100000000001,650
lovesick,N,l'^vs`Ik,10000000000000000000000000000,650
lovesickness,N,l'^vs`Iknxs,00000000001000000000000000000,650
Lovetta,N,lxv'Etx,00000000001000000000000000001,650
Lovette,N,l'^vEt,00000000001000000000000000001,650
Lovewell,N,l'^vwEl,00000000001000000000000000001,650
Lovewood,N,l'^vw`Ud,00000000001000000000000000001,650
lovey-dovey,N,l'^vid'^vi,10000000000000000000000000000,650
Lovick,N,l'^vIk,00000000001000000000000000001,650
Lovie,N,l'^vi,00000000001000000000000000001,650
Lovin,N,l'^vIn,00000000001000000000000000001,650
loving,N,l'^v|G,10000000010000000100000000000,650
Lovingood,N,l'^vIng`Ud,00000000001000000000000000001,650
Lovings,N,l'^v|Gz,00000000001000000000000000001,650
Lovins,N,l'^v|nz,00000000001000000000000000001,650
Lovitt,N,l'^vIt,00000000001000000000000000001,650
Lovola,N,lxv'olx,00000000001000000000000000001,650
Lovorn,N,l'ovorn,00000000001000000000000000001,650
Lovvorn,N,l'^vvRn,00000000001000000000000000001,650
low-income,N,l'o'Inkxm,10000000000000000000000000000,650
low-key,N,l'ok'i,10000000000000000000000000000,650
low-keyed,N,l'ok'id,10000000000000000000000000000,650
low-level,N,l'ol'Evxl,10000000000000000000000000000,650
low-lying,N,l'ol'A|G,10000000000000000000000000000,650
low-minded,N,l'om'And|d,10000000000000000000000000000,650
low-neck,N,l'on'Ek,10000000000000000000000000000,650
low-necked,N,l'on'Ekt,10000000000000000000000000000,650
low-pitched,N,l'op'ICt,10000000000000000000000000000,650
low-pressure,N,l'opr'ESR,10000000000000000000000000000,650
Lowa,N,l'owx,00000000001000000000000000001,650
Lowber,N,l'obR,00000000001000000000000000001,650
lowborn,N,l'ob`orn,10000000000000000000000000000,650
lowboy,N,l'ob`O,00000000001000000000000000000,650
lowbred,N,l'obr`Ed,10000000000000000000000000000,650
Lowder,N,l'WdR,00000000001000000000000000001,650
Loweline,N,l'ol`An,00000000001000000000000000001,650
Lowenstein,N,l'oxnst`An,00000000001000000000000000001,650
Lowenthal,N,l'oxnT`al,00000000001000000000000000001,650
lowerclassman,N,l'oRkl'@smxn,00000000001000000000000000000,650
Lowerline,N,l'oRlAn,00000000001000000000000000001,650
Lowerre,N,lo'Er,00000000001000000000000000001,650
Lowerree,N,lo'Eri,00000000001000000000000000001,650
lowers,N,l'oRz,00000000001000000100000000000,650
lowes,N,l'oz,00000000001000000100000000001,650
lowest,N,l'oIst,10000000000000000000000000000,650
Lowhorn,N,l'ohorn,00000000001000000000000000001,650
Lowick,N,l'owIk,00000000001000000000000000001,650
Lowitz,N,l'WwIts,00000000001000000000000000001,650
lowlife,N,l'ol`Af,00000000001000000000000000000,650
lowlifes,N,l'ol`Afs,00000000001000000000000000000,650
lowliness,N,l'olinxs,00000000001000000000000000000,650
Lowman,N,l'omxn,00000000001000000000000000001,650
Lown,N,l'Wn,00000000001000000000000000001,650
Lowndes,N,l'Wndz,00000000001000000000000000001,650
Lowney,N,l'oni,00000000001000000000000000001,650
Lowrance,N,l'orxns,00000000001000000000000000001,650
Lowrie,N,l'Wri,00000000001000000000000000001,650
Lowrimore,N,l'orIm`or,00000000001000000000000000001,650
Lowther,N,l'WDR,00000000001000000000000000001,650
Lowy,N,l'owi,00000000001000000000000000001,650
Loxley,N,l'aksli,00000000001000000000000000001,650
Loy,N,l'O,00000000001000000000000000001,650
Loya,N,l'Oyx,00000000001000000000000000001,650
loyal,N,l'Oxl,10000000001000000000000000001,650
loyalty,N,l'Oxlti,00000000001000000000000000001,650
Loyborg,N,l'Oborg,00000000001000000000000000001,650
Loyce,N,l'Os,00000000001000000000000000001,650
Loyd,N,l'Od,00000000001000000000000000001,650
Loza,N,l'ozx,00000000001000000000000000001,650
Lozada,N,loz'adx,00000000001000000000000000001,650
Lozano,N,loz'ano,00000000001000000000000000001,650
Lozeau,N,lxz'o,00000000001000000000000000001,650
Lozier,N,l'oziR,00000000001000000000000000001,650
Lozoya,N,lxz'Oyx,00000000001000000000000000001,650
LPs,N,'Elp`iz,00000000001000000000000000000,650
LSD,N,'El`Esd'i,00000000001000000000000000000,650
LT,N,'Elt'i,00000000001000000000000000001,650
Lu,N,l'u,00000000001000000000000000001,650
Lua,N,l'ux,00000000001000000000000000001,650
Luaces,N,lu'esIz,00000000001000000000000000001,650
Luallen,N,l'u@lxn,00000000001000000000000000001,650
Luana,N,lu'anx,00000000001000000000000000001,650
Luann,N,lu'@n,00000000001000000000000000001,650
Luanna,N,lu'@nx,00000000001000000000000000001,650
Luanne,N,lu'@n,00000000001000000000000000001,650
Luarca,N,lu'arkx,00000000001000000000000000001,650
Luba,N,l'ubx,00000000001000000000000000001,650
lubbers,N,l'^bRz,00000000001000000000000000000,650
Luber,N,l'ubR,00000000001000000000000000001,650
Lubin,N,l'ubIn,00000000001000000000000000001,650
Lubinski,N,lub'Inski,00000000001000000000000000001,650
Lubinsky,N,lub'Inski,00000000001000000000000000001,650
lubricate,N,l'ubrIk`et,00000000000000000100000000000,650
lubricative,N,l'ubrIk`etIv,10000000000000000000000000000,650
Luby,N,l'ubi,00000000001000000000000000001,650
Luca,N,l'ukx,00000000001000000000000000001,650
Lucarelli,N,l'ukxr`Eli,00000000001000000000000000001,650
Lucca,N,l'ukx,00000000001000000000000000001,650
Lucchese,N,luC'Es,00000000001000000000000000001,650
Lucchesi,N,luC'Esi,00000000001000000000000000001,650
Lucchetti,N,luC'Eti,00000000001000000000000000001,650
Lucci,N,l'uCi,00000000001000000000000000001,650
luce,N,l'us,00000000001000000000000000001,650
Lucena,N,lus'enx,00000000001000000000000000001,650
Lucera,N,lus'Erx,00000000001000000000000000001,650
lucerne,N,lus'Rn,00000000001000000000000000001,650
Lucero,N,lus'Ero,00000000001000000000000000001,650
Lucey,N,l'usi,00000000001000000000000000001,650
Lucherini,N,l`uCR'ini,00000000001000000000000000001,650
Luchessi,N,luC'Esi,00000000001000000000000000001,650
Luci,N,l'usi,00000000001000000000000000001,650
Luciana,N,l`usi'@nx,00000000001000000000000000001,650
Luciani,N,l'usi`ani,00000000001000000000000000001,650
Lucido,N,lus'ido,00000000001000000000000000001,650
Lucie,N,l'usi,00000000001000000000000000001,650
Lucien,N,lusi'En,00000000001000000000000000001,650
Lucienne,N,lusi'En,00000000001000000000000000001,650
Lucier,N,l'usiR,00000000001000000000000000001,650
Lucila,N,lus'Ilx,00000000001000000000000000001,650
Lucile,N,lus'il,00000000001000000000000000001,650
Lucilla,N,lus'Ilx,00000000001000000000000000001,650
Lucina,N,lus'Anx,00000000001000000000000000000,650
Lucious,N,l'uSxs,00000000001000000000000000001,650
Lucke,N,l'^k,00000000001000000000000000001,650
Luckenbach,N,l'^kxnb`ak,00000000001000000000000000001,650
Luckenbill,N,l'^kxnb`Il,00000000001000000000000000001,650
Lucker,N,l'^kR,00000000001000000000000000001,650
Luckett,N,l'^kIt,00000000001000000000000000001,650
Luckey,N,l'^ki,00000000001000000000000000001,650
Luckie,N,l'^ki,00000000001000000000000000001,650
Luckman,N,l'^kmxn,00000000001000000000000000001,650
lucky,N,l'^ki,10000000001000000000000000001,650
lucres,N,l'ukRz,00000000001000000000000000001,650
Lucretia,N,lUkr'iSx,00000000001000000000000000001,650
Lucrino,N,lukr'ino,00000000001000000000000000001,650
Lucus,N,l'ukxs,00000000001000000000000000001,650
Lucyle,N,lus'Il,00000000001000000000000000001,650
Lucynthia,N,lus'InTix,00000000001000000000000000001,650
Luczak,N,l'uz@k,00000000001000000000000000001,650
Luczynski,N,luz'Inski,00000000001000000000000000001,650
Ludden,N,l'udxn,00000000001000000000000000001,650
Ludeman,N,l'udmxn,00000000001000000000000000001,650
Ludewig,N,l'udwIg,00000000001000000000000000001,650
Ludgate,N,l'^dget,00000000001000000000000000001,650
Ludgood,N,l'^dgUd,00000000001000000000000000001,650
Ludie,N,l'udi,00000000001000000000000000001,650
Ludington,N,l'ud|Gtxn,00000000001000000000000000001,650
Ludivina,N,l'udIv`inx,00000000001000000000000000001,650
Ludlam,N,l'^dlxm,00000000001000000000000000001,650
Ludlow,N,l'^dlo,00000000001000000000000000001,650
Ludlum,N,l'^dlxm,00000000001000000000000000001,650
Ludolph,N,l'udaf,00000000001000000000000000001,650
Ludow,N,lud'W,00000000001000000000000000001,650
Ludvigsen,N,l'^dvIgzxn,00000000001000000000000000001,650
Ludwick,N,l'^dwIk,00000000001000000000000000001,650
Ludy,N,l'udi,00000000001000000000000000001,650
Lue,N,l'u,00000000001000000000000000001,650
Luebbe,N,l'ubi,00000000001000000000000000001,650
Luebbers,N,l'ubRz,00000000001000000000000000001,650
Luebbert,N,l'ubRt,00000000001000000000000000001,650
Luebke,N,l'ubkx,00000000001000000000000000001,650
Luechtefeld,N,l'uktxf`Eld,00000000001000000000000000001,650
Lueck,N,l'Uk,00000000001000000000000000001,650
Luecke,N,l'Uk,00000000001000000000000000001,650
Lueckenhoff,N,l'ukxnh`af,00000000001000000000000000001,650
Lueders,N,l'udRz,00000000001000000000000000001,650
Luedke,N,l'Udkx,00000000001000000000000000001,650
Luedtke,N,l'Udkx,00000000001000000000000000001,650
Luehrs,N,l'uRz,00000000001000000000000000001,650
Luellen,N,l'ulxn,00000000001000000000000000001,650
Luera,N,l'urx,00000000001000000000000000001,650
Lueras,N,l'urxs,00000000001000000000000000001,650
Lueth,N,l'uT,00000000001000000000000000001,650
Luetkemeyer,N,l'utkxm`AR,00000000001000000000000000001,650
Luetta,N,lu'Etx,00000000001000000000000000001,650
Luevano,N,luv'ano,00000000001000000000000000001,650
Luevanos,N,luv'@nos,00000000001000000000000000001,650
luff,N,l'^f,00000000001000000100000000000,650
Luffman,N,l'^fmxn,00000000001000000000000000001,650
Lufkin,N,l'^fkIn,00000000001000000000000000001,650
Luft,N,l'^ft,00000000001000000000000000001,650
Lugano,N,lug'@no,00000000001000000000000000001,650
Lugar,N,l'ugR,00000000001000000000000000001,650
Luginbill,N,l'ugInb`Il,00000000001000000000000000001,650
Lugo,N,l'ugo,00000000001000000000000000001,650
Luhman,N,l'umxn,00000000001000000000000000001,650
Luhn,N,l'un,00000000001000000000000000001,650
Luhr,N,l'ur,00000000001000000000000000001,650
Luhrs,N,l'urz,00000000001000000000000000001,650
Lui,N,l'ui,00000000001000000000000000001,650
Luick,N,l'uIk,00000000001000000000000000001,650
Luise,N,luw'is,00000000001000000000000000001,650
Luisi,N,lu'isi,00000000001000000000000000001,650
Luiz,N,l'uiz,00000000001000000000000000001,650
Lujan,N,l'uJxn,00000000001000000000000000001,650
Lujano,N,luJ'ano,00000000001000000000000000001,650
Lujoso,N,luJ'oso,00000000001000000000000000001,650
Luk,N,l'uk,00000000001000000000000000001,650
Lukach,N,l'uk@C,00000000001000000000000000001,650
Lukas,N,l'ukxs,00000000001000000000000000001,650
Lukasik,N,l'ukxs`Ik,00000000001000000000000000001,650
Lukehart,N,l'ukh`art,00000000001000000000000000001,650
Luken,N,l'ukxn,00000000001000000000000000001,650
Lukens,N,l'ukxnz,00000000001000000000000000001,650
Luker,N,l'ukR,00000000001000000000000000001,650
Lukes,N,l'uks,00000000001000000000000000000,650
Lukowski,N,luk'Wski,00000000001000000000000000001,650
Luksa,N,l'uksx,00000000001000000000000000001,650
Lukschy,N,l'Ukski,00000000001000000000000000001,650
Lula,N,l'ulx,00000000001000000000000000001,650
Lulac,N,lul'ak,00000000001000000000000000001,650
Lule,N,l'ul,00000000001000000000000000001,650
lull,N,l'^l,00000000001000000100000000000,650
lullabies,N,l'^lxb`Az,00000000001000000100000000000,650
lulled,N,l'^ld,00000001000000000100000000000,650
lulling,N,l'^l|G,00000000010000000100000000000,650
lulls,N,l'^lz,00000000001000000100000000000,650
Lum,N,l'^m,00000000001000000000000000001,650
Luman,N,l'umxn,00000000001000000000000000001,650
Lumas,N,l'umxs,00000000001000000000000000001,650
Lumb,N,l'^m,00000000001000000000000000001,650
Lumbard,N,l'^mbard,00000000001000000000000000001,650
lumber,N,l'^mbR,00000000001000000100000000001,650
lumbered,N,l'^mbRd,00000001000000000100000000000,650
lumberer,N,l'^mbRR,00000000001000000000000000000,650
lumberers,N,l'^mbRRz,00000000001000000000000000000,650
lumbering,N,l'^mbR|G,10000000010000000100000000000,650
lumberjacks,N,l'^mbRJ`@ks,00000000001000000000000000000,650
lumbers,N,l'^mbRz,00000000001000000100000000000,650
Lumberton,N,l'^mbRtxn,00000000001000000000000000001,650
lumberyard,N,l'^mbRy`ard,00000000001000000000000000000,650
lumberyards,N,l'^mbRy`ardz,00000000001000000000000000000,650
Lumbreras,N,l^mbr'Erxs,00000000001000000000000000001,650
luminance,N,l'umxnxns,00000000001000000000000000000,650
luminaria,N,l`umxn'Erix,00000000001000000000000000000,650
luminescent,N,l`umxn'Esxnt,10000000000000000000000000000,650
Lumley,N,l'^mli,00000000001000000000000000001,650
Lummus,N,l'umxs,00000000001000000000000000001,650
lump,N,l'^mp,10000000001000000100000000000,650
lumped,N,l'^mpt,00000001000000000100000000000,650
lumpier,N,l'^mpiR,10000000000000000000000000000,650
lumpiest,N,l'^mpiIst,10000000000000000000000000000,650
lumpily,N,l'^mpIli,01000000000000000000000000000,650
lumpiness,N,l'^mpinxs,00000000001000000000000000000,650
lumping,N,l'^mp|G,00000000010000000100000000000,650
lumpish,N,l'^mpIS,10000000000000000000000000000,650
lumpishly,N,l'^mpISli,01000000000000000000000000000,650
lumpishness,N,l'^mpISnxs,00000000001000000000000000000,650
Lumpkin,N,l'^mpkIn,00000000001000000000000000001,650
Lumpkins,N,l'^mpkInz,00000000001000000000000000001,650
lumps,N,l'^mps,00000000001000000100000000000,650
